snapshot_date,sku,category,location_id,day_key,week_key,month_key,qty_sold,promo_flag,price,qty_on_hand,qty_in_transit,qty_reserved,supplier_key,lead_time_days,moq_units,reorder_cycle_days,days_of_supply,reorder_point
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/18/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/19/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/20/2022,,,74,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/21/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/22/2022,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/23/2022,,,66,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/24/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/25/2022,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/26/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/27/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/28/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/29/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,9/30/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/1/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/2/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/3/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/4/2022,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/5/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/6/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/7/2022,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/8/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/9/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/10/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/11/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/12/2022,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/13/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/14/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/15/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/16/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/17/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/18/2022,,,65,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/19/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/20/2022,,,66,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/21/2022,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/22/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/23/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/24/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/25/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/26/2022,,,66,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/27/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/28/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/29/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/30/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,10/31/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/1/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/2/2022,,,65,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/3/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/4/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/5/2022,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/6/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/7/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/8/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/9/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/10/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/11/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/12/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/13/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/14/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/15/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/16/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/17/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/18/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/19/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/20/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/21/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/22/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/23/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/24/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/25/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/26/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/27/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/28/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/29/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,11/30/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/1/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/2/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/3/2022,,,74,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/4/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/5/2022,,,74,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/6/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/7/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/8/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/9/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/10/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/11/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/12/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/13/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/14/2022,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/15/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/16/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/17/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/18/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/19/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/20/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/21/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/22/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/23/2022,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/24/2022,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/25/2022,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/26/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/27/2022,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/28/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/29/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/30/2022,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,12/31/2022,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/1/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/2/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/3/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/4/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/5/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/6/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/7/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/8/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/9/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/10/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/11/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/12/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/13/2023,,,65,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/14/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/15/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/16/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/17/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/18/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/19/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/20/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/21/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/22/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/23/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/24/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/25/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/26/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/27/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/28/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/29/2023,,,66,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/30/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,1/31/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/1/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/2/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/3/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/4/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/5/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/6/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/7/2023,,,75,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/8/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/9/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/10/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/11/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/12/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/13/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/14/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/15/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/16/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/17/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/18/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/19/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/20/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/21/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/22/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/23/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/24/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/25/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/26/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/27/2023,,,76,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,2/28/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/1/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/2/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/3/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/4/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/5/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/6/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/7/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/8/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/9/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/10/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/11/2023,,,74,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/12/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/13/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/14/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/15/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/16/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/17/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/18/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/19/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/20/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/21/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/22/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/23/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/24/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/25/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/26/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/27/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/28/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/29/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/30/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,3/31/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/1/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/2/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/3/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/4/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/5/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/6/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/7/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/8/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/9/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/10/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/11/2023,,,66,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/12/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/13/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/14/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/15/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/16/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/17/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/18/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/19/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/20/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/21/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/22/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/23/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/24/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/25/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/26/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/27/2023,,,76,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/28/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/29/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,4/30/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/1/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/2/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/3/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/4/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/5/2023,,,67,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/6/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/7/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/8/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/9/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/10/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/11/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/12/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/13/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/14/2023,,,65,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/15/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/16/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/17/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/18/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/19/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/20/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/21/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/22/2023,,,68,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/23/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/24/2023,,,73,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/25/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/26/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/27/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/28/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/29/2023,,,69,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/30/2023,,,64,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,5/31/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/1/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/2/2023,,,72,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/3/2023,,,71,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/4/2023,,,70,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/5/2023,,,65,,,,,,,,,,,
7/29/2025,LEVEL-FLAT-1001,Consumable Goods,1,6/6/2023,,,70,,,,,,,,,,,
